date,region,resource_type,usage_cpu,usage_storage,users_active,economic_index,cloud_market_demand,holiday,year,month,day,dayofweek,is_weekend,lag_1,lag_7,lag_30,rolling_mean_7,rolling_std_7,rolling_mean_30,rolling_std_30
2023-02-13,Southeast Asia,VM,74,1693,390,109.15,1.03,0,2023,2,13,0,0,76.0,63.0,81.0,75.0,13.140268896284724,73.16666666666667,13.789259521849601
2023-02-13,North Europe,Container,97,1280,244,109.15,1.03,0,2023,2,13,0,0,74.0,96.0,91.0,76.57142857142857,12.081075322684736,72.93333333333334,13.711141538867249
2023-02-13,North Europe,Storage,77,852,258,109.15,1.03,0,2023,2,13,0,0,97.0,84.0,93.0,76.71428571428571,12.351980754981355,73.13333333333334,14.02395323608206
2023-02-13,North Europe,VM,73,1670,367,109.15,1.03,0,2023,2,13,0,0,77.0,73.0,62.0,75.71428571428571,11.940327825123969,72.6,13.538196283873638
2023-02-13,West US,Container,76,1812,461,109.15,1.03,0,2023,2,13,0,0,73.0,77.0,67.0,75.71428571428571,11.940327825123969,72.96666666666667,13.389350717778608
2023-02-13,West US,VM,78,614,385,109.15,1.03,0,2023,2,13,0,0,76.0,56.0,90.0,75.57142857142857,11.928357568656105,73.26666666666667,13.351826255902841
2023-02-13,East US,Container,99,1563,423,109.15,1.03,0,2023,2,13,0,0,78.0,76.0,91.0,78.71428571428571,8.240434570140295,72.86666666666666,13.008573653777244
2023-02-13,East US,Storage,54,1472,280,109.15,1.03,0,2023,2,13,0,0,99.0,74.0,84.0,82.0,11.075498483890838,73.13333333333334,13.467030836091162
2023-02-13,East US,VM,97,1472,483,109.15,1.03,0,2023,2,13,0,0,54.0,97.0,72.0,79.14285714285714,15.269016246728487,72.13333333333334,13.743295125971082
2023-02-13,West US,Storage,52,1563,239,109.15,1.03,0,2023,2,13,0,0,97.0,77.0,55.0,79.14285714285714,15.269016246728487,72.96666666666667,14.473479512384111
2023-02-14,North Europe,Storage,66,859,422,94.7,1.05,0,2023,2,14,1,0,52.0,73.0,83.0,75.57142857142857,18.446834803990505,72.86666666666666,14.61159986362592
2023-02-14,Southeast Asia,Storage,90,1747,259,94.7,1.05,0,2023,2,14,1,0,66.0,76.0,57.0,74.57142857142857,18.79589620863329,72.3,14.534501165775568
2023-02-14,Southeast Asia,VM,97,1849,273,94.7,1.05,0,2023,2,14,1,0,90.0,78.0,56.0,76.57142857142857,19.6965068210681,73.4,14.585302001767362
2023-02-14,North Europe,Container,83,1199,362,94.7,1.05,0,2023,2,14,1,0,97.0,99.0,62.0,79.28571428571429,21.179504917996308,74.76666666666667,14.81770453937088
2023-02-14,North Europe,VM,95,1636,432,94.7,1.05,0,2023,2,14,1,0,83.0,54.0,88.0,77.0,19.493588689617958,75.46666666666667,14.689272025654592
2023-02-14,Southeast Asia,Container,64,1745,236,94.7,1.05,0,2023,2,14,1,0,95.0,97.0,94.0,82.85714285714286,17.487410437498326,75.7,14.94853239250113
2023-02-14,West US,Storage,63,1088,211,94.7,1.05,0,2023,2,14,1,0,64.0,52.0,57.0,78.14285714285714,17.48741043749832,74.7,14.683206452411486
2023-02-14,West US,VM,88,581,457,94.7,1.05,0,2023,2,14,1,0,63.0,66.0,73.0,79.71428571428571,15.074418570482136,74.9,14.473161845053202
2023-02-14,East US,Container,92,1960,357,94.7,1.05,0,2023,2,14,1,0,88.0,90.0,54.0,82.85714285714286,13.993195625357542,75.4,14.66311346719122
2023-02-14,East US,Storage,80,1034,359,94.7,1.05,0,2023,2,14,1,0,92.0,97.0,64.0,83.14285714285714,14.182484166846752,76.66666666666667,14.389491695830268
2023-02-14,East US,VM,94,1325,448,94.7,1.05,0,2023,2,14,1,0,80.0,83.0,61.0,80.71428571428571,12.802529511966119,77.2,14.199077191967396
2023-02-14,West US,Container,88,1747,212,94.7,1.05,0,2023,2,14,1,0,94.0,95.0,75.0,82.28571428571429,13.76849405604804,78.3,14.179027737690879
2023-02-15,Southeast Asia,Container,72,1953,425,100.97,1.1,0,2023,2,15,2,0,88.0,64.0,60.0,81.28571428571429,12.91916258527477,78.73333333333333,14.273035424529903
2023-02-15,Southeast Asia,Storage,96,578,257,100.97,1.1,0,2023,2,15,2,0,72.0,63.0,63.0,82.42857142857143,11.399665826346952,79.13333333333334,13.893023139476286
2023-02-15,Southeast Asia,VM,60,1556,333,100.97,1.1,0,2023,2,15,2,0,96.0,88.0,96.0,87.14285714285714,8.47405002401601,80.23333333333333,13.877998795745487
2023-02-15,North Europe,Container,61,1530,228,100.97,1.1,0,2023,2,15,2,0,60.0,92.0,84.0,83.14285714285714,13.259318376505083,79.03333333333333,14.02333851080071
2023-02-15,North Europe,Storage,85,1262,426,100.97,1.1,0,2023,2,15,2,0,61.0,80.0,73.0,78.71428571428571,14.885275562495638,78.26666666666667,14.36694801975351
2023-02-15,North Europe,VM,96,784,403,100.97,1.1,0,2023,2,15,2,0,85.0,94.0,77.0,79.42857142857143,15.075997953227361,78.66666666666667,14.382300744757222
2023-02-15,West US,Container,67,805,469,100.97,1.1,0,2023,2,15,2,0,96.0,88.0,56.0,79.71428571428571,15.4133522820777,79.3,14.720733677368138
2023-02-15,West US,Storage,71,973,319,100.97,1.1,0,2023,2,15,2,0,67.0,72.0,76.0,76.71428571428571,15.574704766750141,79.66666666666667,14.249823552043312
2023-02-15,West US,VM,66,1023,392,100.97,1.1,0,2023,2,15,2,0,71.0,96.0,74.0,76.57142857142857,15.629642167551863,79.5,14.323238893972047
2023-02-15,East US,Container,53,1230,391,100.97,1.1,0,2023,2,15,2,0,66.0,60.0,97.0,72.28571428571429,13.363062095621245,79.23333333333333,14.502516626632342
2023-02-15,East US,Storage,69,983,441,100.97,1.1,0,2023,2,15,2,0,53.0,61.0,77.0,71.28571428571429,14.63687450373528,77.76666666666667,14.864174318169171
2023-02-15,East US,VM,78,777,395,100.97,1.1,0,2023,2,15,2,0,69.0,85.0,73.0,72.42857142857143,13.99829921641846,77.5,14.949916387726068
2023-02-16,Southeast Asia,Storage,98,1292,479,92.98,0.97,0,2023,2,16,3,0,78.0,96.0,76.0,71.42857142857143,13.176458083227384,77.66666666666667,14.925870466924291
2023-02-16,Southeast Asia,VM,87,1685,362,92.98,0.97,0,2023,2,16,3,0,98.0,67.0,78.0,71.71428571428571,13.804761083460635,78.4,15.374856321167758
2023-02-16,North Europe,Container,55,1976,456,92.98,0.97,0,2023,2,16,3,0,87.0,71.0,99.0,74.57142857142857,14.706655441864244,78.7,15.454382259879662
2023-02-16,North Europe,Storage,96,1368,283,92.98,0.97,0,2023,2,16,3,0,55.0,66.0,54.0,72.28571428571429,16.489534920814556,77.23333333333333,15.548995606399036
2023-02-16,North Europe,VM,77,1488,220,92.98,0.97,0,2023,2,16,3,0,96.0,53.0,97.0,76.57142857142857,18.37441285100149,78.63333333333334,15.273333383504681
2023-02-16,Southeast Asia,Container,61,1794,407,92.98,0.97,0,2023,2,16,3,0,77.0,69.0,52.0,80.0,15.209646062066497,77.96666666666667,14.875305463877996
2023-02-16,West US,Storage,63,1607,221,92.98,0.97,0,2023,2,16,3,0,61.0,78.0,66.0,78.85714285714286,16.425879696671508,78.26666666666667,14.417262960228207
2023-02-16,West US,VM,81,1653,374,92.98,0.97,0,2023,2,16,3,0,63.0,98.0,90.0,76.71428571428571,17.499659860640048,78.16666666666667,14.515350574438461
2023-02-16,East US,Container,78,656,274,92.98,0.97,0,2023,2,16,3,0,81.0,87.0,97.0,74.28571428571429,15.063358254544799,77.86666666666666,14.354461839882543
2023-02-16,East US,Storage,62,538,470,92.98,0.97,0,2023,2,16,3,0,78.0,55.0,83.0,73.0,14.153915830374794,77.23333333333333,13.89289903793162
2023-02-16,East US,VM,78,1015,298,92.98,0.97,0,2023,2,16,3,0,62.0,96.0,95.0,74.0,12.85820101465731,76.53333333333333,14.11952263853953
2023-02-16,West US,Container,60,1348,435,92.98,0.97,0,2023,2,16,3,0,78.0,77.0,64.0,71.42857142857143,8.922950611711823,75.96666666666667,13.687354680906024
2023-02-17,Southeast Asia,Storage,60,1587,404,96.08,0.85,0,2023,2,17,4,0,60.0,61.0,63.0,69.0,9.45163125250525,75.83333333333333,13.82671909454809
2023-02-17,Southeast Asia,VM,51,1867,271,96.08,0.85,0,2023,2,17,4,0,60.0,63.0,88.0,68.85714285714286,9.5991071013328,75.73333333333333,13.933173842787356
2023-02-17,North Europe,Container,97,1516,413,96.08,0.85,0,2023,2,17,4,0,51.0,81.0,92.0,67.14285714285714,11.668027131561601,74.5,14.43833498854282
2023-02-17,North Europe,Storage,93,1020,365,96.08,0.85,0,2023,2,17,4,0,97.0,78.0,80.0,69.42857142857143,15.704109259013968,74.66666666666667,14.674240468703443
2023-02-17,North Europe,VM,63,954,472,96.08,0.85,0,2023,2,17,4,0,93.0,62.0,94.0,71.57142857142857,17.933740480419818,75.1,15.024921825489457
2023-02-17,Southeast Asia,Container,66,571,476,96.08,0.85,0,2023,2,17,4,0,63.0,78.0,88.0,71.71428571428571,17.848569370440572,74.06666666666666,14.743632952691092
2023-02-17,West US,Storage,73,877,245,96.08,0.85,0,2023,2,17,4,0,66.0,60.0,72.0,70.0,17.720045146669367,73.33333333333333,14.572845161187793
2023-02-17,West US,VM,99,698,380,96.08,0.85,0,2023,2,17,4,0,73.0,60.0,96.0,71.85714285714286,17.170018165672527,73.36666666666666,14.570833723651482
2023-02-17,East US,Container,64,1550,373,96.08,0.85,0,2023,2,17,4,0,99.0,51.0,60.0,77.42857142857143,18.919629514141715,73.46666666666667,14.740826097033674
2023-02-17,East US,Storage,78,1832,207,96.08,0.85,0,2023,2,17,4,0,64.0,97.0,61.0,79.28571428571429,16.35761072319029,73.6,14.632509860840235
2023-02-17,East US,VM,76,1583,344,96.08,0.85,0,2023,2,17,4,0,78.0,93.0,85.0,76.57142857142857,14.385839598451742,74.16666666666667,14.455838418017013
2023-02-17,West US,Container,64,1676,421,96.08,0.85,0,2023,2,17,4,0,76.0,63.0,96.0,74.14285714285714,12.45563555756422,73.86666666666666,14.315974519283767
2023-02-18,Southeast Asia,Container,51,1689,289,102.96,1.03,1,2023,2,18,5,1,64.0,66.0,67.0,74.28571428571429,12.311434870535178,72.8,13.792551713103025
2023-02-18,Southeast Asia,Storage,75,1417,302,102.96,1.03,1,2023,2,18,5,1,51.0,73.0,71.0,72.14285714285714,15.004761149143889,72.26666666666667,14.323680256552592
2023-02-18,Southeast Asia,VM,82,1088,315,102.96,1.03,1,2023,2,18,5,1,75.0,99.0,66.0,72.42857142857143,15.042796092672233,72.4,14.330098539016804
2023-02-18,North Europe,Container,82,501,424,102.96,1.03,1,2023,2,18,5,1,82.0,64.0,53.0,70.0,10.816653826391986,72.93333333333334,14.381341679612081
2023-02-18,North Europe,Storage,82,1213,441,102.96,1.03,1,2023,2,18,5,1,82.0,78.0,69.0,72.57142857142857,11.282097069504188,73.9,13.963869634611113
2023-02-18,North Europe,VM,71,591,347,102.96,1.03,1,2023,2,18,5,1,82.0,76.0,78.0,73.14285714285714,11.696560340951718,74.33333333333333,14.008207774639544
2023-02-18,West US,Container,81,1986,279,102.96,1.03,1,2023,2,18,5,1,71.0,64.0,98.0,72.42857142857143,11.645559137244046,74.1,14.003324728373487
2023-02-18,West US,VM,71,1611,240,102.96,1.03,1,2023,2,18,5,1,81.0,51.0,87.0,74.85714285714286,11.364103886486522,73.53333333333333,13.330631910244815
2023-02-18,East US,Container,82,601,466,102.96,1.03,1,2023,2,18,5,1,71.0,75.0,55.0,77.71428571428571,5.219012860503066,73.0,13.091192090288345
2023-02-18,East US,Storage,87,510,416,102.96,1.03,1,2023,2,18,5,1,82.0,82.0,96.0,78.71428571428571,5.2824958026261735,73.9,12.734287140060795
2023-02-18,East US,VM,67,1843,294,102.96,1.03,1,2023,2,18,5,1,87.0,82.0,77.0,79.42857142857143,6.0788470084698,73.6,12.294097266013777
2023-02-18,West US,Storage,66,1087,245,102.96,1.03,1,2023,2,18,5,1,67.0,82.0,61.0,77.28571428571429,7.499206307209877,73.26666666666667,12.334234201333047
2023-02-19,North Europe,Storage,60,1607,407,100.05,0.98,1,2023,2,19,6,1,66.0,71.0,63.0,75.0,8.225975119502106,73.43333333333334,12.195769004420997
2023-02-19,Southeast Asia,Storage,90,1373,213,100.05,0.98,1,2023,2,19,6,1,60.0,81.0,81.0,73.42857142857143,9.980934205726864,73.33333333333333,12.296153963693326
2023-02-19,Southeast Asia,VM,75,1394,202,100.05,0.98,1,2023,2,19,6,1,90.0,71.0,78.0,74.71428571428571,11.571722512433615,73.63333333333334,12.59579386098813
2023-02-19,North Europe,Container,53,1913,221,100.05,0.98,1,2023,2,19,6,1,75.0,82.0,62.0,75.28571428571429,11.45591965920224,73.53333333333333,12.571816683067098
2023-02-19,North Europe,VM,96,750,206,100.05,0.98,1,2023,2,19,6,1,53.0,87.0,78.0,71.14285714285714,13.6556285273213,73.23333333333333,12.957978059955938
2023-02-19,Southeast Asia,Container,60,1477,211,100.05,0.98,1,2023,2,19,6,1,96.0,67.0,60.0,72.42857142857143,15.672238117736999,73.83333333333333,13.58773111235315
2023-02-19,West US,Storage,81,1052,403,100.05,0.98,1,2023,2,19,6,1,60.0,66.0,60.0,71.42857142857143,16.287593876497386,73.83333333333333,13.58773111235315
2023-02-19,East US,VM,95,621,342,100.05,0.98,1,2023,2,19,6,1,81.0,60.0,51.0,73.57142857142857,16.44036843521809,74.53333333333333,13.389994549027607
2023-02-19,East US,Storage,83,605,322,100.05,0.98,1,2023,2,19,6,1,95.0,90.0,97.0,78.57142857142857,16.939668856042687,76.0,13.13064328597227
2023-02-19,West US,Container,57,1841,283,100.05,0.98,1,2023,2,19,6,1,83.0,75.0,93.0,77.57142857142857,16.34887501590601,75.53333333333333,12.596478252583795
2023-02-19,West US,VM,58,1882,422,100.05,0.98,1,2023,2,19,6,1,57.0,53.0,63.0,75.0,18.138357147217086,74.33333333333333,12.589906557494272
2023-02-19,East US,Container,55,508,461,100.05,0.98,1,2023,2,19,6,1,58.0,96.0,66.0,75.71428571428571,17.201882510491785,74.16666666666667,12.776819887467386
2023-02-20,Southeast Asia,Storage,80,1456,223,85.85,0.96,0,2023,2,20,0,0,55.0,60.0,73.0,69.85714285714286,16.08755804370335,73.8,13.171023577116777
2023-02-20,Southeast Asia,VM,64,852,412,85.85,0.96,0,2023,2,20,0,0,80.0,81.0,99.0,72.71428571428571,15.818915741544869,74.03333333333333,13.218282358375752
2023-02-20,North Europe,Container,84,944,292,85.85,0.96,0,2023,2,20,0,0,64.0,95.0,64.0,70.28571428571429,15.638779638176027,72.86666666666666,12.461619237602672
2023-02-20,North Europe,Storage,52,1423,401,85.85,0.96,0,2023,2,20,0,0,84.0,83.0,78.0,68.71428571428571,13.085797462825704,73.53333333333333,12.50581473950622
2023-02-20,North Europe,VM,71,1048,258,85.85,0.96,0,2023,2,20,0,0,52.0,57.0,76.0,64.28571428571429,12.68482407858941,72.66666666666667,13.073620012448181
2023-02-20,Southeast Asia,Container,69,1304,203,85.85,0.96,0,2023,2,20,0,0,71.0,58.0,64.0,66.28571428571429,12.446074156325839,72.5,13.061525495739868
2023-02-20,West US,Storage,81,806,499,85.85,0.96,0,2023,2,20,0,0,69.0,55.0,51.0,67.85714285714286,11.908380402452892,72.66666666666667,12.98097635489863
2023-02-20,West US,VM,57,808,382,85.85,0.96,0,2023,2,20,0,0,81.0,80.0,75.0,71.57142857142857,11.267314717907807,73.66666666666667,12.396699597858325
2023-02-20,East US,Container,68,1249,372,85.85,0.96,0,2023,2,20,0,0,57.0,64.0,82.0,68.28571428571429,11.743285822322571,73.06666666666666,12.760211146597365
2023-02-20,East US,Storage,94,1766,321,85.85,0.96,0,2023,2,20,0,0,68.0,84.0,82.0,68.85714285714286,11.596386957849887,72.6,12.677974384055174
2023-02-20,East US,VM,72,1408,224,85.85,0.96,0,2023,2,20,0,0,94.0,52.0,82.0,70.28571428571429,14.115172518892425,73.0,13.164738691959926
2023-02-20,West US,Container,67,1413,410,85.85,0.96,0,2023,2,20,0,0,72.0,71.0,71.0,73.14285714285714,11.596386957849916,72.66666666666667,13.055143875469009
2023-02-21,Southeast Asia,Container,54,1504,240,96.57,0.92,0,2023,2,21,1,0,67.0,69.0,81.0,72.57142857142857,11.81605042385351,72.53333333333333,13.0931235790957
2023-02-21,Southeast Asia,Storage,63,501,492,96.57,0.92,0,2023,2,21,1,0,54.0,81.0,71.0,70.42857142857143,13.770223223283216,71.63333333333334,13.415079866183897
2023-02-21,Southeast Asia,VM,91,1439,213,96.57,0.92,0,2023,2,21,1,0,63.0,57.0,82.0,67.85714285714286,13.133019092203853,71.36666666666666,13.50729900597385
2023-02-21,North Europe,Container,85,1251,286,96.57,0.92,0,2023,2,21,1,0,91.0,68.0,87.0,72.71428571428571,14.648256844124138,71.66666666666667,13.847278665383396
2023-02-21,North Europe,Storage,84,1293,207,96.57,0.92,0,2023,2,21,1,0,85.0,94.0,67.0,75.14285714285714,15.137465347371025,71.6,13.775540542620456
2023-02-21,North Europe,VM,89,520,424,96.57,0.92,0,2023,2,21,1,0,84.0,72.0,66.0,73.71428571428571,13.437686875777015,72.16666666666667,13.928594585471906
2023-02-21,West US,Container,61,1760,217,96.57,0.92,0,2023,2,21,1,0,89.0,67.0,60.0,76.14285714285714,14.565124686828423,72.93333333333334,14.207655375337911
2023-02-21,West US,VM,83,1077,461,96.57,0.92,0,2023,2,21,1,0,61.0,54.0,90.0,75.28571428571429,15.348336345396854,72.96666666666667,14.177406341595528
2023-02-21,East US,Container,90,919,449,96.57,0.92,0,2023,2,21,1,0,83.0,63.0,75.0,79.42857142857143,12.24550452012423,72.73333333333333,13.94306979837293
2023-02-21,East US,VM,77,1887,219,96.57,0.92,0,2023,2,21,1,0,90.0,91.0,53.0,83.28571428571429,10.307186582093959,73.23333333333333,14.291746673815142
2023-02-21,West US,Storage,88,1254,385,96.57,0.92,0,2023,2,21,1,0,77.0,85.0,96.0,81.28571428571429,9.911513266807319,74.03333333333333,13.782756176327442
2023-02-21,East US,Storage,73,1446,295,96.57,0.92,0,2023,2,21,1,0,88.0,84.0,60.0,81.71428571428571,10.160614904527067,73.76666666666667,13.415593945835592
2023-02-22,Southeast Asia,Container,92,1471,200,98.39,1.04,0,2023,2,22,2,0,73.0,89.0,81.0,80.14285714285714,10.58975245899824,74.2,13.163167001798682
2023-02-22,North Europe,VM,94,1418,486,98.39,1.04,0,2023,2,22,2,0,92.0,61.0,95.0,80.57142857142857,11.058287131636456,74.56666666666666,13.507809575953837
2023-02-22,Southeast Asia,Storage,54,1799,463,98.39,1.04,0,2023,2,22,2,0,94.0,83.0,83.0,85.28571428571429,7.91021039994711,74.53333333333333,13.456784811806447
2023-02-22,Southeast Asia,VM,59,1343,456,98.39,1.04,0,2023,2,22,2,0,54.0,90.0,57.0,81.14285714285714,14.311167800341313,73.56666666666666,13.863082538572176
2023-02-22,North Europe,Container,63,1091,292,98.39,1.04,0,2023,2,22,2,0,59.0,77.0,58.0,76.71428571428571,15.829448144879528,73.63333333333334,13.785257826146514
2023-02-22,North Europe,Storage,60,1533,394,98.39,1.04,0,2023,2,22,2,0,63.0,88.0,55.0,74.71428571428571,16.650468318882094,73.8,13.618952311722289
2023-02-22,West US,Container,50,1947,363,98.39,1.04,0,2023,2,22,2,0,60.0,73.0,80.0,70.71428571428571,16.28613199130154,73.96666666666667,13.409937985748089
2023-02-22,West US,VM,74,527,265,98.39,1.04,0,2023,2,22,2,0,50.0,92.0,64.0,67.42857142857143,17.98014778264389,72.96666666666667,14.047906540154658
2023-02-22,East US,Container,88,1337,344,98.39,1.04,0,2023,2,22,2,0,74.0,94.0,84.0,64.85714285714286,14.904457626591325,73.3,13.946078425431155
2023-02-22,East US,Storage,74,1607,329,98.39,1.04,0,2023,2,22,2,0,88.0,54.0,52.0,64.0,12.999999999999961,73.43333333333334,14.070471240137648
2023-02-22,East US,VM,96,513,430,98.39,1.04,0,2023,2,22,2,0,74.0,59.0,71.0,66.85714285714286,12.628388277060141,74.16666666666667,13.475605887046001
2023-02-22,West US,Storage,84,1752,460,98.39,1.04,0,2023,2,22,2,0,96.0,63.0,69.0,72.14285714285714,16.066824737416464,75.0,14.034440396445437
2023-02-23,Southeast Asia,Storage,54,1684,378,118.86,1.02,0,2023,2,23,3,0,84.0,60.0,81.0,75.14285714285714,16.035674514745494,75.5,14.080433966666488
2023-02-23,Southeast Asia,VM,55,984,444,118.86,1.02,0,2023,2,23,3,0,54.0,50.0,57.0,74.28571428571429,17.10471948239519,74.6,14.571109819753286
2023-02-23,North Europe,Container,50,618,234,118.86,1.02,0,2023,2,23,3,0,55.0,74.0,68.0,75.0,15.989579940281978,74.53333333333333,14.658723031681188
2023-02-23,North Europe,Storage,69,781,484,118.86,1.02,0,2023,2,23,3,0,50.0,88.0,94.0,71.57142857142857,18.599795185764318,73.93333333333334,15.290144072150753
2023-02-23,North Europe,VM,58,1010,492,118.86,1.02,0,2023,2,23,3,0,69.0,74.0,72.0,68.85714285714286,17.131146793959548,73.1,14.833210641362676
2023-02-23,Southeast Asia,Container,63,1535,475,118.86,1.02,0,2023,2,23,3,0,58.0,96.0,67.0,66.57142857142857,17.395949172696707,72.63333333333334,15.087065328614628
2023-02-23,West US,Storage,55,1119,450,118.86,1.02,0,2023,2,23,3,0,63.0,84.0,54.0,61.857142857142854,11.596386957849809,72.5,15.156084472967438
2023-02-23,West US,VM,93,655,406,118.86,1.02,0,2023,2,23,3,0,55.0,54.0,63.0,57.714285714285715,6.369570517030674,72.53333333333333,15.11503780399151
2023-02-23,East US,Container,86,804,319,118.86,1.02,0,2023,2,23,3,0,93.0,55.0,91.0,63.285714285714285,14.47658207490385,73.53333333333333,15.45122098363291
2023-02-23,East US,Storage,92,1186,403,118.86,1.02,0,2023,2,23,3,0,86.0,50.0,85.0,67.71428571428571,16.162861604248643,73.36666666666666,15.28236155548756
2023-02-23,East US,VM,69,1807,320,118.86,1.02,0,2023,2,23,3,0,92.0,69.0,84.0,73.71428571428571,16.28613199130156,73.6,15.517731793016674
2023-02-23,West US,Container,69,833,329,118.86,1.02,0,2023,2,23,3,0,69.0,58.0,89.0,73.71428571428571,16.28613199130156,73.1,15.412377471056999
2023-02-24,Southeast Asia,Container,75,926,313,102.58,0.99,0,2023,2,24,4,0,69.0,63.0,61.0,75.28571428571429,14.996825060817475,72.43333333333334,15.130884910041452
2023-02-24,Southeast Asia,Storage,83,1716,318,102.58,0.99,0,2023,2,24,4,0,75.0,55.0,83.0,77.0,14.011899704655852,72.9,14.981252652381352
2023-02-24,Southeast Asia,VM,96,585,374,102.58,0.99,0,2023,2,24,4,0,83.0,93.0,90.0,81.0,10.148891565092322,72.9,14.981252652381352
2023-02-24,North Europe,Container,57,1168,204,102.58,0.99,0,2023,2,24,4,0,96.0,86.0,77.0,81.42857142857143,10.783585409580454,73.1,15.254959623134006
2023-02-24,North Europe,Storage,57,1864,328,102.58,0.99,0,2023,2,24,4,0,57.0,92.0,88.0,77.28571428571429,13.864995320521992,72.43333333333334,15.513472083706942
2023-02-24,North Europe,VM,94,807,433,102.58,0.99,0,2023,2,24,4,0,57.0,69.0,73.0,72.28571428571429,13.984685501341435,71.4,15.473224927440729
2023-02-24,West US,Container,69,650,325,102.58,0.99,0,2023,2,24,4,0,94.0,69.0,92.0,75.85714285714286,16.04606464140637,72.1,16.013679497057616
2023-02-24,West US,VM,80,1707,377,102.58,0.99,0,2023,2,24,4,0,69.0,75.0,94.0,75.85714285714286,16.04606464140637,71.33333333333333,15.57259603041309
2023-02-24,East US,Container,99,1708,238,102.58,0.99,0,2023,2,24,4,0,80.0,83.0,54.0,76.57142857142857,16.11269833451396,70.86666666666666,15.071629738966736
2023-02-24,East US,Storage,92,625,416,102.58,0.99,0,2023,2,24,4,0,99.0,96.0,59.0,78.85714285714286,18.179004111232064,72.36666666666666,15.566283930415102
2023-02-24,East US,VM,99,1739,450,102.58,0.99,0,2023,2,24,4,0,92.0,57.0,63.0,78.28571428571429,17.60411207373901,73.46666666666667,15.753999674594606
2023-02-24,West US,Storage,72,1951,493,102.58,0.99,0,2023,2,24,4,0,99.0,57.0,60.0,84.28571428571429,16.245145795121836,74.66666666666667,16.291172420994602
2023-02-25,North Europe,Storage,82,1612,375,80.81,1.0,1,2023,2,25,5,1,72.0,94.0,50.0,86.42857142857143,12.634043201566584,75.06666666666666,16.064381961846287
2023-02-25,Southeast Asia,Storage,87,993,331,80.81,1.0,1,2023,2,25,5,1,82.0,69.0,74.0,84.71428571428571,12.243560017607818,76.13333333333334,15.390846660256884
2023-02-25,Southeast Asia,VM,62,1682,297,80.81,1.0,1,2023,2,25,5,1,87.0,80.0,88.0,87.28571428571429,10.094788848944054,76.56666666666666,15.511249162292277
2023-02-25,North Europe,Container,62,1084,444,80.81,1.0,1,2023,2,25,5,1,62.0,99.0,74.0,84.71428571428571,13.852969425533457,75.7,15.576618197887464
2023-02-25,North Europe,VM,55,1074,272,80.81,1.0,1,2023,2,25,5,1,62.0,92.0,96.0,79.42857142857143,14.53567041060426,75.3,15.774597650478539
2023-02-25,Southeast Asia,Container,87,518,281,80.81,1.0,1,2023,2,25,5,1,55.0,99.0,84.0,74.14285714285714,15.868507296199118,73.93333333333334,15.695229526357931
2023-02-25,West US,Storage,65,1576,268,80.81,1.0,1,2023,2,25,5,1,87.0,72.0,54.0,72.42857142857143,13.151136108807535,74.03333333333333,15.770953950403491
2023-02-25,East US,VM,67,1668,225,80.81,1.0,1,2023,2,25,5,1,65.0,82.0,55.0,71.42857142857143,13.451854182690994,74.4,15.41293679639463
2023-02-25,East US,Storage,57,802,431,80.81,1.0,1,2023,2,25,5,1,67.0,87.0,50.0,69.28571428571429,12.658518682614291,74.8,15.043385532381414
2023-02-25,West US,Container,90,1743,391,80.81,1.0,1,2023,2,25,5,1,57.0,62.0,69.0,65.0,10.567244989431527,75.03333333333333,14.695726175187543
2023-02-25,West US,VM,50,1670,486,80.81,1.0,1,2023,2,25,5,1,90.0,62.0,58.0,69.0,13.98809017223818,75.73333333333333,14.897195601240174
2023-02-25,East US,Container,98,1087,488,80.81,1.0,1,2023,2,25,5,1,50.0,55.0,63.0,67.28571428571429,15.628118736370501,75.46666666666667,15.291948147993438
2023-02-26,Southeast Asia,Container,78,1677,352,100.6,1.25,1,2023,2,26,6,1,98.0,87.0,55.0,73.42857142857143,18.228705776486564,76.63333333333334,15.63921537262227
2023-02-26,Southeast Asia,Storage,57,1315,316,100.6,1.25,1,2023,2,26,6,1,78.0,65.0,93.0,72.14285714285714,17.410998166183848,77.4,15.0964713849251
2023-02-26,Southeast Asia,VM,52,584,481,100.6,1.25,1,2023,2,26,6,1,57.0,67.0,86.0,71.0,18.20256392196806,76.2,15.243766391318905
2023-02-26,North Europe,Container,63,1341,464,100.6,1.25,1,2023,2,26,6,1,52.0,57.0,92.0,68.85714285714286,19.582548109890862,75.06666666666666,15.745679940275986
2023-02-26,North Europe,VM,98,790,301,100.6,1.25,1,2023,2,26,6,1,63.0,90.0,69.0,69.71428571428571,19.102480517062745,74.1,15.559341356505945
2023-02-26,North Europe,Storage,75,1790,309,100.6,1.25,1,2023,2,26,6,1,98.0,50.0,69.0,70.85714285714286,20.69161320783996,75.06666666666666,16.122234236656208
2023-02-26,West US,Storage,56,642,292,100.6,1.25,1,2023,2,26,6,1,75.0,98.0,75.0,74.42857142857143,18.536964358250465,75.26666666666667,16.081545073593624
2023-02-26,West US,VM,70,1588,275,100.6,1.25,1,2023,2,26,6,1,56.0,78.0,83.0,68.42857142857143,16.297823401271934,74.63333333333334,16.46204272181047
2023-02-26,East US,Container,73,1321,288,100.6,1.25,1,2023,2,26,6,1,70.0,57.0,96.0,67.28571428571429,15.787276371752492,74.2,16.405213637217866
