date,region,resource_type,usage_cpu,usage_storage,users_active,economic_index,cloud_market_demand,holiday,week,weekly_avg_cpu,cpu_rolling_avg_7d,cpu_lag_1,month,quarter
2023-03-02,Southeast Asia,VM,52,572,335,107.91,0.91,0,9,75.33333333333333,66.28571428571429,64.0,3,1
2023-03-02,Southeast Asia,Storage,82,1593,395,107.91,0.91,0,9,75.33333333333333,67.85714285714286,52.0,3,1
2023-03-02,Southeast Asia,Container,62,1060,329,107.91,0.91,0,9,75.33333333333333,66.57142857142857,82.0,3,1
2023-03-03,East US,VM,54,927,226,114.03,0.86,0,9,70.42857142857143,68.85714285714286,74.0,3,1
2023-03-03,East US,Storage,81,648,463,114.03,0.86,0,9,70.42857142857143,67.42857142857143,54.0,3,1
2023-03-03,East US,Container,87,566,499,114.03,0.86,0,9,70.42857142857143,70.57142857142857,81.0,3,1
2023-03-03,West US,VM,52,841,329,114.03,0.86,0,9,74.66666666666667,76.28571428571429,95.0,3,1
2023-03-03,West US,Storage,72,1695,457,114.03,0.86,0,9,74.66666666666667,72.42857142857143,52.0,3,1
2023-03-03,West US,Container,87,1732,490,114.03,0.86,0,9,74.66666666666667,72.71428571428571,72.0,3,1
2023-03-03,North Europe,VM,83,1994,485,114.03,0.86,0,9,73.9047619047619,80.42857142857143,89.0,3,1
2023-03-03,North Europe,Storage,57,1161,499,114.03,0.86,0,9,73.9047619047619,78.85714285714286,83.0,3,1
2023-03-03,North Europe,Container,85,952,486,114.03,0.86,0,9,73.9047619047619,83.28571428571429,57.0,3,1
2023-03-03,Southeast Asia,VM,96,1516,407,114.03,0.86,0,9,75.33333333333333,72.0,62.0,3,1
2023-03-03,Southeast Asia,Storage,91,945,357,114.03,0.86,0,9,75.33333333333333,73.28571428571429,96.0,3,1
2023-03-03,Southeast Asia,Container,65,1535,344,114.03,0.86,0,9,75.33333333333333,73.14285714285714,91.0,3,1
2023-03-04,East US,VM,65,1479,202,105.87,1.22,1,9,70.42857142857143,69.0,87.0,3,1
2023-03-04,East US,Storage,65,736,478,105.87,1.22,1,9,70.42857142857143,69.71428571428571,65.0,3,1
2023-03-04,East US,Container,77,1126,303,105.87,1.22,1,9,70.42857142857143,71.85714285714286,65.0,3,1
2023-03-04,West US,VM,54,1771,320,105.87,1.22,1,9,74.66666666666667,72.0,87.0,3,1
2023-03-04,West US,Storage,79,648,283,105.87,1.22,1,9,74.66666666666667,75.28571428571429,54.0,3,1
2023-03-04,West US,Container,55,905,430,105.87,1.22,1,9,74.66666666666667,70.57142857142857,79.0,3,1
2023-03-04,North Europe,VM,81,1684,471,105.87,1.22,1,9,73.9047619047619,82.85714285714286,85.0,3,1
2023-03-04,North Europe,Storage,61,1237,341,105.87,1.22,1,9,73.9047619047619,78.57142857142857,81.0,3,1
2023-03-04,North Europe,Container,85,980,350,105.87,1.22,1,9,73.9047619047619,77.28571428571429,61.0,3,1
2023-03-04,Southeast Asia,VM,99,1248,265,105.87,1.22,1,9,75.33333333333333,78.14285714285714,65.0,3,1
2023-03-04,Southeast Asia,Storage,90,840,457,105.87,1.22,1,9,75.33333333333333,83.57142857142857,99.0,3,1
2023-03-04,Southeast Asia,Container,76,1260,379,105.87,1.22,1,9,75.33333333333333,82.71428571428571,90.0,3,1
2023-03-05,East US,VM,72,1719,461,90.09,0.94,1,9,70.42857142857143,71.57142857142857,77.0,3,1
2023-03-05,East US,Storage,84,905,342,90.09,0.94,1,9,70.42857142857143,75.85714285714286,72.0,3,1
2023-03-05,East US,Container,71,1839,300,90.09,0.94,1,9,70.42857142857143,74.42857142857143,84.0,3,1
2023-03-05,West US,VM,91,511,438,90.09,0.94,1,9,74.66666666666667,70.0,55.0,3,1
2023-03-05,West US,Storage,98,541,365,90.09,0.94,1,9,74.66666666666667,76.57142857142857,91.0,3,1
2023-03-05,West US,Container,67,1952,490,90.09,0.94,1,9,74.66666666666667,75.85714285714286,98.0,3,1
2023-03-05,North Europe,VM,79,1739,357,90.09,0.94,1,9,73.9047619047619,75.85714285714286,85.0,3,1
2023-03-05,North Europe,Storage,63,633,266,90.09,0.94,1,9,73.9047619047619,73.0,79.0,3,1
2023-03-05,North Europe,Container,65,1530,213,90.09,0.94,1,9,73.9047619047619,74.14285714285714,63.0,3,1
2023-03-05,Southeast Asia,VM,58,898,362,90.09,0.94,1,9,75.33333333333333,82.14285714285714,76.0,3,1
2023-03-05,Southeast Asia,Storage,51,1358,329,90.09,0.94,1,9,75.33333333333333,75.71428571428571,58.0,3,1
2023-03-05,Southeast Asia,Container,84,1989,405,90.09,0.94,1,9,75.33333333333333,74.71428571428571,51.0,3,1
2023-03-06,East US,VM,69,765,224,101.0,0.95,0,10,70.71428571428571,71.85714285714286,71.0,3,1
2023-03-06,East US,Storage,51,1292,452,101.0,0.95,0,10,70.71428571428571,69.85714285714286,69.0,3,1
2023-03-06,East US,Container,82,663,294,101.0,0.95,0,10,70.71428571428571,72.28571428571429,51.0,3,1
2023-03-06,West US,VM,63,1332,309,101.0,0.95,0,10,73.61904761904762,72.42857142857143,67.0,3,1
2023-03-06,West US,Storage,65,1321,437,101.0,0.95,0,10,73.61904761904762,74.0,63.0,3,1
2023-03-06,West US,Container,52,982,224,101.0,0.95,0,10,73.61904761904762,70.14285714285714,65.0,3,1
2023-03-06,North Europe,VM,62,1640,224,101.0,0.95,0,10,72.33333333333333,70.85714285714286,65.0,3,1
2023-03-06,North Europe,Storage,64,1696,211,101.0,0.95,0,10,72.33333333333333,68.42857142857143,62.0,3,1
2023-03-06,North Europe,Container,81,627,295,101.0,0.95,0,10,72.33333333333333,71.28571428571429,64.0,3,1
2023-03-06,Southeast Asia,VM,77,1042,219,101.0,0.95,0,10,76.33333333333333,76.42857142857143,84.0,3,1
2023-03-06,Southeast Asia,Storage,67,1488,359,101.0,0.95,0,10,76.33333333333333,71.85714285714286,77.0,3,1
2023-03-06,Southeast Asia,Container,78,542,453,101.0,0.95,0,10,76.33333333333333,70.14285714285714,67.0,3,1
2023-03-07,East US,VM,51,1583,350,84.49,1.01,0,10,70.71428571428571,68.57142857142857,82.0,3,1
2023-03-07,East US,Storage,68,786,204,84.49,1.01,0,10,70.71428571428571,68.0,51.0,3,1
2023-03-07,East US,Container,68,1277,329,84.49,1.01,0,10,70.71428571428571,65.71428571428571,68.0,3,1
2023-03-07,West US,VM,60,1189,452,84.49,1.01,0,10,73.61904761904762,70.85714285714286,52.0,3,1
2023-03-07,West US,Storage,80,1579,282,84.49,1.01,0,10,73.61904761904762,69.28571428571429,60.0,3,1
2023-03-07,West US,Container,58,1622,348,84.49,1.01,0,10,73.61904761904762,63.57142857142857,80.0,3,1
2023-03-07,North Europe,VM,58,1679,389,84.49,1.01,0,10,72.33333333333333,67.42857142857143,81.0,3,1
2023-03-07,North Europe,Storage,95,1382,462,84.49,1.01,0,10,72.33333333333333,69.71428571428571,58.0,3,1
2023-03-07,North Europe,Container,65,899,451,84.49,1.01,0,10,72.33333333333333,70.0,95.0,3,1
2023-03-07,Southeast Asia,VM,82,1783,459,84.49,1.01,0,10,76.33333333333333,71.0,78.0,3,1
2023-03-07,Southeast Asia,Storage,88,1284,300,84.49,1.01,0,10,76.33333333333333,75.28571428571429,82.0,3,1
2023-03-07,Southeast Asia,Container,88,1903,420,84.49,1.01,0,10,76.33333333333333,80.57142857142857,88.0,3,1
2023-03-08,East US,VM,85,623,430,89.38,1.05,0,10,70.71428571428571,67.71428571428571,68.0,3,1
2023-03-08,East US,Storage,99,1586,315,89.38,1.05,0,10,70.71428571428571,72.0,85.0,3,1
2023-03-08,East US,Container,84,1018,354,89.38,1.05,0,10,70.71428571428571,76.71428571428571,99.0,3,1
2023-03-08,West US,VM,77,1481,213,89.38,1.05,0,10,73.61904761904762,65.0,58.0,3,1
2023-03-08,West US,Storage,56,1097,332,89.38,1.05,0,10,73.61904761904762,64.0,77.0,3,1
2023-03-08,West US,Container,51,904,445,89.38,1.05,0,10,73.61904761904762,62.0,56.0,3,1
2023-03-08,North Europe,VM,87,1160,337,89.38,1.05,0,10,72.33333333333333,73.14285714285714,65.0,3,1
2023-03-08,North Europe,Storage,72,1946,264,89.38,1.05,0,10,72.33333333333333,74.57142857142857,87.0,3,1
2023-03-08,North Europe,Container,62,712,441,89.38,1.05,0,10,72.33333333333333,74.28571428571429,72.0,3,1
2023-03-08,Southeast Asia,VM,94,1736,380,89.38,1.05,0,10,76.33333333333333,82.0,88.0,3,1
2023-03-08,Southeast Asia,Storage,67,672,359,89.38,1.05,0,10,76.33333333333333,80.57142857142857,94.0,3,1
2023-03-08,Southeast Asia,Container,85,964,387,89.38,1.05,0,10,76.33333333333333,83.14285714285714,67.0,3,1
2023-03-09,East US,VM,60,1202,455,90.81,1.15,0,10,70.71428571428571,73.57142857142857,84.0,3,1
2023-03-09,East US,Storage,75,1009,395,90.81,1.15,0,10,70.71428571428571,77.0,60.0,3,1
2023-03-09,East US,Container,83,1123,451,90.81,1.15,0,10,70.71428571428571,79.14285714285714,75.0,3,1
2023-03-09,West US,VM,67,1243,426,90.81,1.15,0,10,73.61904761904762,64.14285714285714,51.0,3,1
2023-03-09,West US,Storage,90,1959,241,90.81,1.15,0,10,73.61904761904762,68.42857142857143,67.0,3,1
2023-03-09,West US,Container,70,1053,312,90.81,1.15,0,10,73.61904761904762,67.0,90.0,3,1
2023-03-09,North Europe,VM,90,691,216,90.81,1.15,0,10,72.33333333333333,75.57142857142857,62.0,3,1
2023-03-09,North Europe,Storage,58,924,328,90.81,1.15,0,10,72.33333333333333,75.57142857142857,90.0,3,1
2023-03-09,North Europe,Container,51,1071,247,90.81,1.15,0,10,72.33333333333333,69.28571428571429,58.0,3,1
2023-03-09,Southeast Asia,VM,78,1620,209,90.81,1.15,0,10,76.33333333333333,83.14285714285714,85.0,3,1
2023-03-09,Southeast Asia,Storage,99,731,476,90.81,1.15,0,10,76.33333333333333,85.57142857142857,78.0,3,1
2023-03-09,Southeast Asia,Container,77,1214,446,90.81,1.15,0,10,76.33333333333333,84.0,99.0,3,1
2023-03-10,East US,VM,83,1275,413,92.17,0.97,0,10,70.71428571428571,81.28571428571429,83.0,3,1
2023-03-10,East US,Storage,57,1444,278,92.17,0.97,0,10,70.71428571428571,77.28571428571429,83.0,3,1
2023-03-10,East US,Container,66,1455,372,92.17,0.97,0,10,70.71428571428571,72.57142857142857,57.0,3,1
2023-03-10,West US,VM,68,1080,286,92.17,0.97,0,10,73.61904761904762,68.42857142857143,70.0,3,1
2023-03-10,West US,Storage,86,1531,399,92.17,0.97,0,10,73.61904761904762,69.71428571428571,68.0,3,1
2023-03-10,West US,Container,72,542,308,92.17,0.97,0,10,73.61904761904762,72.0,86.0,3,1
2023-03-10,North Europe,VM,73,1163,216,92.17,0.97,0,10,72.33333333333333,70.42857142857143,51.0,3,1
2023-03-10,North Europe,Storage,54,647,476,92.17,0.97,0,10,72.33333333333333,65.71428571428571,73.0,3,1
2023-03-10,North Europe,Container,89,865,427,92.17,0.97,0,10,72.33333333333333,68.14285714285714,54.0,3,1
2023-03-10,Southeast Asia,VM,60,935,410,92.17,0.97,0,10,76.33333333333333,80.0,77.0,3,1
2023-03-10,Southeast Asia,Storage,56,998,227,92.17,0.97,0,10,76.33333333333333,74.57142857142857,60.0,3,1
2023-03-10,Southeast Asia,Container,92,941,460,92.17,0.97,0,10,76.33333333333333,78.14285714285714,56.0,3,1
2023-03-11,East US,VM,54,849,207,108.14,0.88,1,10,70.71428571428571,68.28571428571429,66.0,3,1
2023-03-11,East US,Storage,59,1491,419,108.14,0.88,1,10,70.71428571428571,68.14285714285714,54.0,3,1
2023-03-11,East US,Container,66,1746,335,108.14,0.88,1,10,70.71428571428571,66.85714285714286,59.0,3,1
2023-03-11,West US,VM,89,1420,248,108.14,0.88,1,10,73.61904761904762,77.42857142857143,72.0,3,1
2023-03-11,West US,Storage,85,1905,277,108.14,0.88,1,10,73.61904761904762,80.0,89.0,3,1
2023-03-11,West US,Container,90,668,416,108.14,0.88,1,10,73.61904761904762,80.0,85.0,3,1
2023-03-11,North Europe,VM,99,648,363,108.14,0.88,1,10,72.33333333333333,73.42857142857143,89.0,3,1
2023-03-11,North Europe,Storage,61,1269,468,108.14,0.88,1,10,72.33333333333333,69.28571428571429,99.0,3,1
2023-03-11,North Europe,Container,81,850,487,108.14,0.88,1,10,72.33333333333333,72.57142857142857,61.0,3,1
2023-03-11,Southeast Asia,VM,81,1391,425,108.14,0.88,1,10,76.33333333333333,77.57142857142857,92.0,3,1
2023-03-11,Southeast Asia,Storage,60,1021,470,108.14,0.88,1,10,76.33333333333333,75.0,81.0,3,1
2023-03-11,Southeast Asia,Container,66,1435,382,108.14,0.88,1,10,76.33333333333333,70.28571428571429,60.0,3,1
2023-03-12,East US,VM,58,987,323,102.27,1.13,1,10,70.71428571428571,63.285714285714285,66.0,3,1
2023-03-12,East US,Storage,74,1289,412,102.27,1.13,1,10,70.71428571428571,62.0,58.0,3,1
2023-03-12,East US,Container,93,1811,373,102.27,1.13,1,10,70.71428571428571,67.14285714285714,74.0,3,1
2023-03-12,West US,VM,98,1387,321,102.27,1.13,1,10,73.61904761904762,84.0,90.0,3,1
2023-03-12,West US,Storage,81,1745,318,102.27,1.13,1,10,73.61904761904762,85.85714285714286,98.0,3,1
2023-03-12,West US,Container,88,996,467,102.27,1.13,1,10,73.61904761904762,86.14285714285714,81.0,3,1
2023-03-12,North Europe,VM,90,1442,217,102.27,1.13,1,10,72.33333333333333,78.14285714285714,81.0,3,1
2023-03-12,North Europe,Storage,70,1920,348,102.27,1.13,1,10,72.33333333333333,77.71428571428571,90.0,3,1
2023-03-12,North Europe,Container,57,801,437,102.27,1.13,1,10,72.33333333333333,78.14285714285714,70.0,3,1
2023-03-12,Southeast Asia,VM,56,1162,435,102.27,1.13,1,10,76.33333333333333,67.28571428571429,66.0,3,1
2023-03-12,Southeast Asia,Storage,81,702,455,102.27,1.13,1,10,76.33333333333333,70.28571428571429,56.0,3,1
2023-03-12,Southeast Asia,Container,71,1161,434,102.27,1.13,1,10,76.33333333333333,72.42857142857143,81.0,3,1
2023-03-13,East US,VM,74,1033,484,83.93,1.02,0,11,75.0952380952381,68.28571428571429,93.0,3,1
2023-03-13,East US,Storage,62,1989,457,83.93,1.02,0,11,75.0952380952381,69.42857142857143,74.0,3,1
2023-03-13,East US,Container,78,712,482,83.93,1.02,0,11,75.0952380952381,72.14285714285714,62.0,3,1
2023-03-13,West US,VM,99,1986,287,83.93,1.02,0,11,82.71428571428571,90.0,88.0,3,1
2023-03-13,West US,Storage,93,960,477,83.93,1.02,0,11,82.71428571428571,90.57142857142857,99.0,3,1
2023-03-13,West US,Container,92,920,388,83.93,1.02,0,11,82.71428571428571,91.57142857142857,93.0,3,1
2023-03-13,North Europe,VM,82,1195,202,83.93,1.02,0,11,78.57142857142857,77.14285714285714,57.0,3,1
2023-03-13,North Europe,Storage,68,522,229,83.93,1.02,0,11,78.57142857142857,72.71428571428571,82.0,3,1
2023-03-13,North Europe,Container,88,607,480,83.93,1.02,0,11,78.57142857142857,76.57142857142857,68.0,3,1
2023-03-13,Southeast Asia,VM,86,1634,335,83.93,1.02,0,11,69.33333333333333,71.57142857142857,71.0,3,1
2023-03-13,Southeast Asia,Storage,91,1709,343,83.93,1.02,0,11,69.33333333333333,73.0,86.0,3,1
2023-03-13,Southeast Asia,Container,57,628,460,83.93,1.02,0,11,69.33333333333333,72.57142857142857,91.0,3,1
2023-03-14,East US,VM,52,948,303,102.6,1.08,0,11,75.0952380952381,70.14285714285714,78.0,3,1
2023-03-14,East US,Storage,84,1747,209,102.6,1.08,0,11,75.0952380952381,73.85714285714286,52.0,3,1
2023-03-14,East US,Container,70,801,430,102.6,1.08,0,11,75.0952380952381,73.28571428571429,84.0,3,1
2023-03-14,West US,VM,76,1422,265,102.6,1.08,0,11,82.71428571428571,89.57142857142857,92.0,3,1
2023-03-14,West US,Storage,90,611,212,102.6,1.08,0,11,82.71428571428571,88.42857142857143,76.0,3,1
2023-03-14,West US,Container,58,999,285,102.6,1.08,0,11,82.71428571428571,85.14285714285714,90.0,3,1
2023-03-14,North Europe,VM,91,1101,253,102.6,1.08,0,11,78.57142857142857,78.0,88.0,3,1
2023-03-14,North Europe,Storage,61,708,213,102.6,1.08,0,11,78.57142857142857,73.85714285714286,91.0,3,1
2023-03-14,North Europe,Container,83,1960,219,102.6,1.08,0,11,78.57142857142857,75.71428571428571,61.0,3,1
2023-03-14,Southeast Asia,VM,60,1514,269,102.6,1.08,0,11,69.33333333333333,71.71428571428571,57.0,3,1
2023-03-14,Southeast Asia,Storage,68,1624,385,102.6,1.08,0,11,69.33333333333333,73.42857142857143,60.0,3,1
2023-03-14,Southeast Asia,Container,53,1904,331,102.6,1.08,0,11,69.33333333333333,69.42857142857143,68.0,3,1
2023-03-15,East US,VM,69,1035,426,87.63,0.87,0,11,75.0952380952381,69.85714285714286,70.0,3,1
2023-03-15,East US,Storage,75,1992,401,87.63,0.87,0,11,75.0952380952381,70.0,69.0,3,1
2023-03-15,East US,Container,87,1441,459,87.63,0.87,0,11,75.0952380952381,73.57142857142857,75.0,3,1
2023-03-15,West US,VM,94,1543,472,87.63,0.87,0,11,82.71428571428571,86.0,58.0,3,1
2023-03-15,West US,Storage,56,1015,420,87.63,0.87,0,11,82.71428571428571,79.85714285714286,94.0,3,1
2023-03-15,West US,Container,63,835,385,87.63,0.87,0,11,82.71428571428571,75.57142857142857,56.0,3,1
2023-03-15,North Europe,VM,53,1265,223,87.63,0.87,0,11,78.57142857142857,75.14285714285714,83.0,3,1
2023-03-15,North Europe,Storage,83,1093,358,87.63,0.87,0,11,78.57142857142857,75.28571428571429,53.0,3,1
2023-03-15,North Europe,Container,68,1842,410,87.63,0.87,0,11,78.57142857142857,75.28571428571429,83.0,3,1
2023-03-15,Southeast Asia,VM,71,1163,308,87.63,0.87,0,11,69.33333333333333,69.42857142857143,53.0,3,1
2023-03-15,Southeast Asia,Storage,61,1041,316,87.63,0.87,0,11,69.33333333333333,65.85714285714286,71.0,3,1
2023-03-15,Southeast Asia,Container,80,1367,391,87.63,0.87,0,11,69.33333333333333,64.28571428571429,61.0,3,1
2023-03-16,East US,VM,68,931,372,105.22,1.03,0,11,75.0952380952381,72.14285714285714,87.0,3,1
2023-03-16,East US,Storage,85,1873,382,105.22,1.03,0,11,75.0952380952381,76.85714285714286,68.0,3,1
2023-03-16,East US,Container,98,1706,345,105.22,1.03,0,11,75.0952380952381,78.85714285714286,85.0,3,1
2023-03-16,West US,VM,98,1262,450,105.22,1.03,0,11,82.71428571428571,76.42857142857143,63.0,3,1
2023-03-16,West US,Storage,96,1470,317,105.22,1.03,0,11,82.71428571428571,79.28571428571429,98.0,3,1
2023-03-16,West US,Container,94,660,397,105.22,1.03,0,11,82.71428571428571,79.85714285714286,96.0,3,1
2023-03-16,North Europe,VM,53,1159,439,105.22,1.03,0,11,78.57142857142857,70.28571428571429,68.0,3,1
2023-03-16,North Europe,Storage,96,898,397,105.22,1.03,0,11,78.57142857142857,71.0,53.0,3,1
2023-03-16,North Europe,Container,96,577,323,105.22,1.03,0,11,78.57142857142857,76.0,96.0,3,1
2023-03-16,Southeast Asia,VM,60,636,289,105.22,1.03,0,11,69.33333333333333,64.71428571428571,80.0,3,1
2023-03-16,Southeast Asia,Storage,65,1336,260,105.22,1.03,0,11,69.33333333333333,65.42857142857143,60.0,3,1
2023-03-16,Southeast Asia,Container,59,549,458,105.22,1.03,0,11,69.33333333333333,64.14285714285714,65.0,3,1
2023-03-17,East US,VM,62,753,317,102.5,1.03,0,11,75.0952380952381,77.71428571428571,98.0,3,1
2023-03-17,East US,Storage,94,1209,250,102.5,1.03,0,11,75.0952380952381,81.28571428571429,62.0,3,1
2023-03-17,East US,Container,68,1949,234,102.5,1.03,0,11,75.0952380952381,80.28571428571429,94.0,3,1
2023-03-17,West US,VM,95,1421,268,102.5,1.03,0,11,82.71428571428571,85.14285714285714,94.0,3,1
2023-03-17,West US,Storage,78,548,273,102.5,1.03,0,11,82.71428571428571,82.85714285714286,95.0,3,1
2023-03-17,West US,Container,54,855,269,102.5,1.03,0,11,82.71428571428571,82.57142857142857,78.0,3,1
2023-03-17,North Europe,VM,75,1783,325,102.5,1.03,0,11,78.57142857142857,74.85714285714286,96.0,3,1
2023-03-17,North Europe,Storage,88,1818,328,102.5,1.03,0,11,78.57142857142857,79.85714285714286,75.0,3,1
2023-03-17,North Europe,Container,73,1836,299,102.5,1.03,0,11,78.57142857142857,78.42857142857143,88.0,3,1
2023-03-17,Southeast Asia,VM,55,1308,381,102.5,1.03,0,11,69.33333333333333,64.42857142857143,59.0,3,1
2023-03-17,Southeast Asia,Storage,95,1887,387,102.5,1.03,0,11,69.33333333333333,67.85714285714286,55.0,3,1
2023-03-17,Southeast Asia,Container,80,1484,235,102.5,1.03,0,11,69.33333333333333,70.57142857142857,95.0,3,1
2023-03-18,East US,VM,70,1425,305,93.2,1.02,1,11,75.0952380952381,77.85714285714286,68.0,3,1
2023-03-18,East US,Storage,79,1865,419,93.2,1.02,1,11,75.0952380952381,79.42857142857143,70.0,3,1
2023-03-18,East US,Container,56,662,419,93.2,1.02,1,11,75.0952380952381,75.28571428571429,79.0,3,1
2023-03-18,West US,VM,63,1131,381,93.2,1.02,1,11,82.71428571428571,82.57142857142857,54.0,3,1
2023-03-18,West US,Storage,80,704,269,93.2,1.02,1,11,82.71428571428571,80.0,63.0,3,1
2023-03-18,West US,Container,93,1340,427,93.2,1.02,1,11,82.71428571428571,79.57142857142857,80.0,3,1
2023-03-18,North Europe,VM,92,1095,449,93.2,1.02,1,11,78.57142857142857,81.85714285714286,73.0,3,1
2023-03-18,North Europe,Storage,92,1964,220,93.2,1.02,1,11,78.57142857142857,87.42857142857143,92.0,3,1
2023-03-18,North Europe,Container,53,1189,206,93.2,1.02,1,11,78.57142857142857,81.28571428571429,92.0,3,1
2023-03-18,Southeast Asia,VM,55,1138,359,93.2,1.02,1,11,69.33333333333333,67.0,80.0,3,1
2023-03-18,Southeast Asia,Storage,60,1671,342,93.2,1.02,1,11,69.33333333333333,67.0,55.0,3,1
2023-03-18,Southeast Asia,Container,97,698,353,93.2,1.02,1,11,69.33333333333333,71.57142857142857,60.0,3,1
2023-03-19,East US,VM,93,1395,341,102.93,0.93,1,11,75.0952380952381,74.57142857142857,56.0,3,1
2023-03-19,East US,Storage,86,813,220,102.93,0.93,1,11,75.0952380952381,78.0,93.0,3,1
2023-03-19,East US,Container,67,1654,286,102.93,0.93,1,11,75.0952380952381,74.14285714285714,86.0,3,1
2023-03-19,West US,VM,75,1483,360,102.93,0.93,1,11,82.71428571428571,76.85714285714286,93.0,3,1
2023-03-19,West US,Storage,99,1128,395,102.93,0.93,1,11,82.71428571428571,77.42857142857143,75.0,3,1
2023-03-19,West US,Container,91,1516,285,102.93,0.93,1,11,82.71428571428571,79.28571428571429,99.0,3,1
2023-03-19,North Europe,VM,82,1092,351,102.93,0.93,1,11,78.57142857142857,79.28571428571429,53.0,3,1
2023-03-19,North Europe,Storage,83,527,242,102.93,0.93,1,11,78.57142857142857,80.42857142857143,82.0,3,1
2023-03-19,North Europe,Container,90,922,285,102.93,0.93,1,11,78.57142857142857,80.71428571428571,83.0,3,1
2023-03-19,Southeast Asia,VM,98,1028,297,102.93,0.93,1,11,69.33333333333333,77.14285714285714,97.0,3,1
2023-03-19,Southeast Asia,Storage,55,697,297,102.93,0.93,1,11,69.33333333333333,77.14285714285714,98.0,3,1
2023-03-19,Southeast Asia,Container,50,1341,204,102.93,0.93,1,11,69.33333333333333,70.71428571428571,55.0,3,1
2023-03-20,East US,VM,51,521,311,118.66,1.05,0,12,66.0,71.71428571428571,67.0,3,1
2023-03-20,East US,Storage,51,1341,297,118.66,1.05,0,12,66.0,69.0,51.0,3,1
2023-03-20,East US,Container,65,934,324,118.66,1.05,0,12,66.0,67.0,51.0,3,1
2023-03-20,West US,VM,88,1609,275,118.66,1.05,0,12,75.38095238095238,84.14285714285714,91.0,3,1
2023-03-20,West US,Storage,73,1817,258,118.66,1.05,0,12,75.38095238095238,85.57142857142857,88.0,3,1
2023-03-20,West US,Container,59,1110,391,118.66,1.05,0,12,75.38095238095238,82.57142857142857,73.0,3,1
2023-03-20,North Europe,VM,98,1459,231,118.66,1.05,0,12,71.0952380952381,84.28571428571429,90.0,3,1
2023-03-20,North Europe,Storage,56,776,219,118.66,1.05,0,12,71.0952380952381,79.14285714285714,98.0,3,1
2023-03-20,North Europe,Container,75,882,267,118.66,1.05,0,12,71.0952380952381,76.71428571428571,56.0,3,1
2023-03-20,Southeast Asia,VM,95,1383,413,118.66,1.05,0,12,72.04761904761905,72.85714285714286,50.0,3,1
2023-03-20,Southeast Asia,Storage,64,875,431,118.66,1.05,0,12,72.04761904761905,74.14285714285714,95.0,3,1
2023-03-20,Southeast Asia,Container,70,578,413,118.66,1.05,0,12,72.04761904761905,75.57142857142857,64.0,3,1
2023-03-21,East US,VM,77,1281,367,88.09,1.07,0,12,66.0,70.0,65.0,3,1
2023-03-21,East US,Storage,77,1549,265,88.09,1.07,0,12,66.0,67.71428571428571,77.0,3,1
2023-03-21,East US,Container,74,1777,243,88.09,1.07,0,12,66.0,66.0,77.0,3,1
2023-03-21,West US,VM,82,1511,426,88.09,1.07,0,12,75.38095238095238,81.0,59.0,3,1
2023-03-21,West US,Storage,55,1178,478,88.09,1.07,0,12,75.38095238095238,78.14285714285714,82.0,3,1
2023-03-21,West US,Container,74,878,377,88.09,1.07,0,12,75.38095238095238,74.57142857142857,55.0,3,1
2023-03-21,North Europe,VM,92,1208,466,88.09,1.07,0,12,71.0952380952381,82.28571428571429,75.0,3,1
2023-03-21,North Europe,Storage,61,507,496,88.09,1.07,0,12,71.0952380952381,79.28571428571429,92.0,3,1
2023-03-21,North Europe,Container,85,984,284,88.09,1.07,0,12,71.0952380952381,79.57142857142857,61.0,3,1
2023-03-21,Southeast Asia,VM,57,1066,246,88.09,1.07,0,12,72.04761904761905,69.85714285714286,70.0,3,1
2023-03-21,Southeast Asia,Storage,64,737,303,88.09,1.07,0,12,72.04761904761905,65.0,57.0,3,1
2023-03-21,Southeast Asia,Container,67,1053,467,88.09,1.07,0,12,72.04761904761905,66.71428571428571,64.0,3,1
2023-03-22,East US,VM,51,1274,458,90.25,1.08,0,12,66.0,63.714285714285715,74.0,3,1
2023-03-22,East US,Storage,76,539,419,90.25,1.08,0,12,66.0,67.28571428571429,51.0,3,1
2023-03-22,East US,Container,50,1514,207,90.25,1.08,0,12,66.0,67.14285714285714,76.0,3,1
2023-03-22,West US,VM,86,1427,375,90.25,1.08,0,12,75.38095238095238,73.85714285714286,74.0,3,1
2023-03-22,West US,Storage,92,1112,459,90.25,1.08,0,12,75.38095238095238,74.42857142857143,86.0,3,1
2023-03-22,West US,Container,79,1465,445,90.25,1.08,0,12,75.38095238095238,75.28571428571429,92.0,3,1
2023-03-22,North Europe,VM,68,1043,336,90.25,1.08,0,12,71.0952380952381,76.42857142857143,85.0,3,1
2023-03-22,North Europe,Storage,61,1313,215,90.25,1.08,0,12,71.0952380952381,71.14285714285714,68.0,3,1
2023-03-22,North Europe,Container,50,1074,308,90.25,1.08,0,12,71.0952380952381,70.28571428571429,61.0,3,1
2023-03-22,Southeast Asia,VM,70,1169,468,90.25,1.08,0,12,72.04761904761905,69.57142857142857,67.0,3,1
2023-03-22,Southeast Asia,Storage,83,1783,301,90.25,1.08,0,12,72.04761904761905,67.85714285714286,70.0,3,1
2023-03-22,Southeast Asia,Container,80,746,327,90.25,1.08,0,12,72.04761904761905,70.14285714285714,83.0,3,1
2023-03-23,East US,VM,76,630,395,111.59,0.92,0,12,66.0,68.71428571428571,50.0,3,1
